"","Number.of.Genotypes","Weighted.Linkage.Density"
"22482",8,2.26334477224359
"22483",9,2.40724159673635
"22484",10,2.25248536146379
"22485",11,2.49249892410588
"22486",12,2.36187227459377
"22487",13,2.24132638265644
"22488",14,2.28962829660229
"22489",15,2.36743545341879
"22490",16,2.55850108252247
"22491",17,2.5027168860948
"22492",18,2.35633218908873
"22493",19,2.08651672219437
"22494",20,2.29421624013805
"22495",21,2.23046155880991
"22496",22,2.19376031336124
"22497",23,2.25622715183688
"22498",24,2.1781511970577
"22499",25,2.22484249866303
"22500",26,2.22484249866303
"22501",2,2.25237608177065
"22502",3,2.37291896060963
"22503",4,2.44529498222204
"22504",5,2.40073465080122
"22505",6,2.09904880242632
"22506",7,2.16568542494924
"22507",8,2.50827332297287
"22508",9,2.12697926656397
"22509",10,2.37961612639836
"22510",11,2.46152315860866
"22511",12,2.2853112082968
"22512",13,2.39017934205534
"22513",14,2.45690376670594
"22514",15,2.35250421738587
"22515",16,2.21479216558064
"22516",17,2.45324952365776
"22517",18,2.22700503307643
"22518",19,2.1781511970577
"22519",20,2.29421624013805
"22520",21,2.31564952551723
"22521",22,2.26665880617109
"22522",23,2.22484249866303
"22523",24,2.1849329567816
"22524",25,2.22484249866303
"22525",26,2.22484249866303
"22526",2,2.43422246663264
"22527",3,2.07355988700278
"22528",4,2.42908799897906
"22529",5,1.52126645882438
"22530",6,2.17658793989915
"22531",7,2.08106635765603
"22532",8,2.3370744016115
"22533",9,2.31940756795685
"22534",10,2.36969559451346
"22535",11,2.28754275576678
"22536",12,2.51627856135946
"22537",13,2.37991245511926
"22538",14,2.25848260535873
"22539",15,2.49332730346149
"22540",16,2.2483814444268
"22541",17,2.24584525349332
"22542",18,2.2384771296262
"22543",19,2.31614910797169
"22544",20,2.28086691799704
"22545",21,2.28918871842862
"22546",22,2.25622715183688
"22547",23,2.22484249866303
"22548",24,2.1849329567816
"22549",25,2.22484249866303
"22550",26,2.22484249866303
"22551",2,1.96973856539978
"22552",3,1.38961262010202
"22553",4,2.10633746788201
"22554",5,2.49410044700177
"22555",6,2.18707852396529
"22556",7,2.56576375052691
"22557",8,1.88624323940875
"22558",9,1.88409319051564
"22559",10,2.44008641918638
"22560",11,2.35845708091178
"22561",12,2.3690906169186
"22562",13,2.11627968219257
"22563",14,2.15975131099829
"22564",15,2.33382039265832
"22565",16,2.12515484049748
"22566",17,2.25800165158724
"22567",18,2.26135106525097
"22568",19,2.21995462128532
"22569",20,2.21995462128532
"22570",21,2.25257351004524
"22571",22,2.19376031336124
"22572",23,2.1849329567816
"22573",24,2.1781511970577
"22574",25,2.22484249866303
"22575",26,2.22484249866303
"22576",2,1.44494078742115
"22577",3,1.89545999298126
"22578",4,2.57301550440592
"22579",5,2.27708099235116
"22580",6,2.40887983602375
"22581",7,2.01069352154551
"22582",8,2.37793954878841
"22583",9,2.27932664018554
"22584",10,2.37025610755067
"22585",11,2.36743545341879
"22586",12,2.35277585118217
"22587",13,2.49936172513923
"22588",14,2.36772436985211
"22589",15,2.40613759006293
"22590",16,2.4308054785121
"22591",17,2.26846984879448
"22592",18,2.37738601950131
"22593",19,2.13877979817794
"22594",20,2.31564952551723
"22595",21,2.14563010522011
"22596",22,2.25622715183688
"22597",23,2.30836562842548
"22598",24,2.14563010522011
"22599",25,2.23046155880991
"22600",26,2.22484249866303
"22601",2,2.12972867261147
"22602",3,2.38159633801741
"22603",4,2.02505097618063
"22604",5,2.2833380825115
"22605",6,2.30025671968263
"22606",7,2.15073753258575
"22607",8,2.16218553222493
"22608",9,2.3749031332807
"22609",10,2.26572974939614
"22610",11,2.41488915014665
"22611",12,2.36677316484955
"22612",13,2.34432448802795
"22613",14,2.6283229240332
"22614",15,2.37793954878841
"22615",16,2.46355127547521
"22616",17,2.20786379105043
"22617",18,2.29333119973696
"22618",19,2.36225364112665
"22619",20,2.22343248075181
"22620",21,2.31614910797169
"22621",22,2.25044314488306
"22622",23,2.25601920025414
"22623",24,2.1781511970577
"22624",25,2.23046155880991
"22625",26,2.22484249866303
"22626",2,2.50140479590917
"22627",3,2.34215682084329
"22628",4,2.45207948801192
"22629",5,1.85986591463047
"22630",6,2.34957516221862
"22631",7,2.00303852719554
"22632",8,2.45683553204234
"22633",9,2.6832804808937
"22634",10,2.20841709907323
"22635",11,2.33686556256315
"22636",12,2.28189222918727
"22637",13,2.62829459025436
"22638",14,1.9972552750398
"22639",15,2.20670032345607
"22640",16,2.34395424856148
"22641",17,2.3489992539224
"22642",18,2.26264363998119
"22643",19,2.26334477224359
"22644",20,2.29421624013805
"22645",21,2.25601920025414
"22646",22,2.30836562842548
"22647",23,2.27723381186822
"22648",24,2.1781511970577
"22649",25,2.22484249866303
"22650",26,2.22484249866303
"22651",2,2.64389147842743
"22652",3,2.17195163763344
"22653",4,2.47402426510021
"22654",5,2.12480414117918
"22655",6,1.68054237697057
"22656",7,2.30955046942331
"22657",8,2.56106973720401
"22658",9,2.18314666104931
"22659",10,2.22529833843273
"22660",11,2.41960082528077
"22661",12,2.24532730017063
"22662",13,1.99365373832273
"22663",14,2.27386474993293
"22664",15,2.33407948919823
"22665",16,2.33195382272193
"22666",17,2.29421624013805
"22667",18,2.27723381186822
"22668",19,2.2483814444268
"22669",20,2.35633218908873
"22670",21,2.3099027304798
"22671",22,2.29421624013805
"22672",23,2.22484249866303
"22673",24,2.1849329567816
"22674",25,2.22484249866303
"22675",26,2.22484249866303
"22676",2,1.53920007670956
"22677",3,2.12180873898652
"22678",4,1
"22679",5,2.33195382272193
"22680",6,1.74920556051599
"22681",7,2.1854186260333
"22682",8,2.31101830404645
"22683",9,1.99584574032595
"22684",10,2.68542819466883
"22685",11,2.12059709524511
"22686",12,2.18069572276483
"22687",13,2.21071340691715
"22688",14,2.37436593236074
"22689",15,2.42954577936693
"22690",16,2.19036140930734
"22691",17,2.30146855121703
"22692",18,2.31614910797169
"22693",19,2.18201832588399
"22694",20,2.26846984879448
"22695",21,2.26846984879448
"22696",22,2.25044314488306
"22697",23,2.1781511970577
"22698",24,2.1849329567816
"22699",25,2.22484249866303
"22700",26,2.22484249866303
"22701",2,1.79124528501664
"22702",3,1.22247039371058
"22703",4,2.13350149435753
"22704",5,2.66144047689167
"22705",6,2.4337604415254
"22706",7,2.41274640334388
"22707",8,2.37300920860212
"22708",9,2.26017460314712
"22709",10,2.42898290953277
"22710",11,2.31156620230527
"22711",12,2.48450890077407
"22712",13,2.61251281885372
"22713",14,2.46780178324317
"22714",15,2.22653586988882
"22715",16,2.13524453511048
"22716",17,2.19376031336124
"22717",18,2.15668892189367
"22718",19,2.28918871842862
"22719",20,2.25257351004524
"22720",21,2.23046155880991
"22721",22,2.25044314488306
"22722",23,2.31564952551723
"22723",24,2.1781511970577
"22724",25,2.22484249866303
"22725",26,2.22484249866303
"22726",2,1.33333333333333
"22727",3,1.64441747900168
"22728",4,2.35263962616613
"22729",5,1.99671575866055
"22730",6,2.39442498316283
"22731",7,2.51996561004484
"22732",8,2.17276730819125
"22733",9,1.94527978693291
"22734",10,1.85799679670497
"22735",11,2.2483814444268
"22736",12,2.08480054042241
"22737",13,2.13476630778059
"22738",14,2.39533069941969
"22739",15,2.1076444821642
"22740",16,2.23046155880991
"22741",17,2.37040552905795
"22742",18,2.37738601950131
"22743",19,2.29110933333102
"22744",20,2.22484249866303
"22745",21,2.29421624013805
"22746",22,2.27723381186822
"22747",23,2.1849329567816
"22748",24,2.1849329567816
"22749",25,2.22484249866303
"22750",26,2.22484249866303
"22751",2,1.25349653288627
"22752",3,2.61270450675824
"22753",4,1.51708954748976
"22754",5,1.71157339828599
"22755",6,1.99671575866055
"22756",7,2.37248046207825
"22757",8,2.27526474542568
"22758",9,2.36156827239275
"22759",10,2.69755666582892
"22760",11,2.27688586648943
"22761",12,2.41959073572879
"22762",13,2.4648096609144
"22763",14,2.14065710074991
"22764",15,2.36238875907037
"22765",16,2.2483814444268
"22766",17,2.31040076179764
"22767",18,1.88106394626424
"22768",19,2.1781511970577
"22769",20,2.23046155880991
"22770",21,2.22484249866303
"22771",22,2.26665880617109
"22772",23,2.1781511970577
"22773",24,2.1849329567816
"22774",25,2.23046155880991
"22775",26,2.22484249866303
"22776",2,1.56657474637819
"22777",3,1
"22778",4,1
"22779",5,1.90993785989425
"22780",6,2.18760437388818
"22781",7,2.20383434604022
"22782",8,2.06912129790626
"22783",9,1.96347171687111
"22784",10,2.22671713493552
"22785",11,2.35859312754137
"22786",12,2.51535262451368
"22787",13,2.17568141077073
"22788",14,2.20225794707308
"22789",15,2.41495287039297
"22790",16,2.21459777248617
"22791",17,2.14157211039084
"22792",18,2.19036140930734
"22793",19,2.32823849304586
"22794",20,2.26058818287279
"22795",21,2.29421624013805
"22796",22,2.26665880617109
"22797",23,2.23046155880991
"22798",24,2.23046155880991
"22799",25,2.19036140930734
"22800",26,2.22484249866303
"22801",2,1.30004115756493
"22802",3,2.69957818111867
"22803",4,2.1977520275285
"22804",5,2.46047326684688
"22805",6,1.33333333333333
"22806",7,2.15180735399029
"22807",8,2.27649590264992
"22808",9,2.29903810567666
"22809",10,2.65005380905921
"22810",11,2.25236789790856
"22811",12,2.42595152861495
"22812",13,2.35090890148596
"22813",14,2.25431867314192
"22814",15,2.15668892189367
"22815",16,2.17723244405863
"22816",17,2.40241108519668
"22817",18,2.21643197460218
"22818",19,2.29110933333102
"22819",20,2.22484249866303
"22820",21,2.215507639195
"22821",22,2.29421624013805
"22822",23,2.23046155880991
"22823",24,2.1849329567816
"22824",25,2.23046155880991
"22825",26,2.22484249866303
"22826",2,1.6448145831422
"22827",3,1
"22828",4,1.86706717290341
"22829",5,2.45485840742464
"22830",6,2.35050049007958
"22831",7,2.21618354521541
"22832",8,2.34395328921436
"22833",9,1.73157856808286
"22834",10,2.30465675561663
"22835",11,2.46411326398259
"22836",12,2.40803862246828
"22837",13,2.16516938046112
"22838",14,2.19774815685604
"22839",15,2.39004055652085
"22840",16,2.34443071509852
"22841",17,1.97399892332515
"22842",18,2.3864526318845
"22843",19,2.16179652276032
"22844",20,2.25024884917632
"22845",21,2.25257351004524
"22846",22,2.29421624013805
"22847",23,2.25622715183688
"22848",24,2.25601920025414
"22849",25,2.22484249866303
"22850",26,2.22484249866303
"22851",2,2.33526722788827
"22852",3,1.90571835100119
"22853",4,2.2641156070028
"22854",5,2.0560491595906
"22855",6,2.29350699668607
"22856",7,2.19469209013098
"22857",8,2.26088727545565
"22858",9,2.17919021545228
"22859",10,2.07124964297149
"22860",11,2.25431867314192
"22861",12,2.4166232233345
"22862",13,2.27457556119444
"22863",14,2.25622715183688
"22864",15,2.22484249866303
"22865",16,2.35250421738587
"22866",17,2.35582573485967
"22867",18,2.33426397641467
"22868",19,2.25191161421597
"22869",20,2.26665880617109
"22870",21,2.09904880242632
"22871",22,2.2483814444268
"22872",23,2.27723381186822
"22873",24,2.1781511970577
"22874",25,2.22484249866303
"22875",26,2.22484249866303
"22876",2,1.73344998079562
"22877",3,2.22417273029017
"22878",4,1.97326058053576
"22879",5,2.47469776024319
"22880",6,1.31169928683489
"22881",7,2.09190182156115
"22882",8,2.14544175687458
"22883",9,2.21513214727886
"22884",10,2.31642010463819
"22885",11,2.45212750133229
"22886",12,2.36504627358956
"22887",13,2.4685888291438
"22888",14,2.27889162349466
"22889",15,1.9404571691793
"22890",16,2.32930339305942
"22891",17,2.44005943522569
"22892",18,1.7173000284766
"22893",19,2.26334477224359
"22894",20,2.24584525349332
"22895",21,2.25622715183688
"22896",22,2.29421624013805
"22897",23,2.14563010522011
"22898",24,2.1781511970577
"22899",25,2.19036140930734
"22900",26,2.22484249866303
"22901",2,1.95939899752591
"22902",3,2.2679449719809
"22903",4,1.79089834651456
"22904",5,2.26614161847328
"22905",6,2.40699961213119
"22906",7,2.29199996462995
"22907",8,2.46127467415609
"22908",9,1.96096745361234
"22909",10,2.37374517214107
"22910",11,2.39057773996094
"22911",12,2.13708666672968
"22912",13,2.26334477224359
"22913",14,2.35638691823837
"22914",15,2.39264438256552
"22915",16,2.14563010522011
"22916",17,2.39004055652085
"22917",18,2.41676502258324
"22918",19,2.1781511970577
"22919",20,2.31614910797169
"22920",21,2.1849329567816
"22921",22,2.19036140930734
"22922",23,2.23046155880991
"22923",24,2.23046155880991
"22924",25,2.22484249866303
"22925",26,2.22484249866303
"22926",2,1
"22927",3,1.8240024653795
"22928",4,2.43218790991859
"22929",5,2.40015688344894
"22930",6,2.5142398104119
"22931",7,2.32886154771844
"22932",8,2.31130178780621
"22933",9,2.42613085462446
"22934",10,2.43442532431286
"22935",11,2.32743360140381
"22936",12,2.19041449769341
"22937",13,2.21593217503489
"22938",14,2.24227150112012
"22939",15,1.95452771141918
"22940",16,1.76480503327844
"22941",17,2.41382709691056
"22942",18,2.23046155880991
"22943",19,2.28086691799704
"22944",20,2.19036140930734
"22945",21,2.23046155880991
"22946",22,2.32793941105476
"22947",23,2.22484249866303
"22948",24,2.1849329567816
"22949",25,2.19036140930734
"22950",26,2.22484249866303
"22951",2,2.15696055097821
"22952",3,2.13495158861897
"22953",4,2.40942805845283
"22954",5,2.2489395314397
"22955",6,2.38798163128925
"22956",7,2.38968187516529
"22957",8,2.07709636663233
"22958",9,2.07825575867313
"22959",10,2.36309119888532
"22960",11,2.29354971092002
"22961",12,2.25848260535873
"22962",13,2.07354146180593
"22963",14,2.31687203299649
"22964",15,2.12953732602406
"22965",16,2.20858123813895
"22966",17,2.45003313250436
"22967",18,2.12515484049748
"22968",19,2.21997781457617
"22969",20,2.22383661568894
"22970",21,2.30836562842548
"22971",22,2.3282241520737
"22972",23,2.1781511970577
"22973",24,2.1781511970577
"22974",25,2.22484249866303
"22975",26,2.22484249866303
"22976",2,2.01658987908405
"22977",3,1
"22978",4,2.21495658331109
"22979",5,2.38975099677448
"22980",6,2.36330706882167
"22981",7,2.23127691371576
"22982",8,2.12997538782196
"22983",9,2.42844394012
"22984",10,2.1941575995234
"22985",11,2.3258060132573
"22986",12,2.39845642025321
"22987",13,2.48669578979242
"22988",14,2.47900484580055
"22989",15,2.38773526475578
"22990",16,2.42819745815118
"22991",17,2.20858123813895
"22992",18,2.38661529173336
"22993",19,2.27723381186822
"22994",20,2.22775435249174
"22995",21,2.31614910797169
"22996",22,2.2483814444268
"22997",23,2.22484249866303
"22998",24,2.1781511970577
"22999",25,2.22484249866303
"23000",26,2.22484249866303
"23001",2,2.39007641039064
"23002",3,1.95209510531262
"23003",4,1.76376493021602
"23004",5,2.40204756341568
"23005",6,2.58471022138931
"23006",7,2.13050587184766
"23007",8,2.334474032936
"23008",9,2.1688862697431
"23009",10,2.45773229274604
"23010",11,2.34213297290729
"23011",12,2.3099027304798
"23012",13,2.29099257665303
"23013",14,2.27567382569767
"23014",15,2.42844394012
"23015",16,2.25476535060332
"23016",17,2.28533335205461
"23017",18,2.30777484708378
"23018",19,2.26508702855142
"23019",20,2.27463574538801
"23020",21,2.25044314488306
"23021",22,2.29421624013805
"23022",23,2.22775435249174
"23023",24,2.19036140930734
"23024",25,2.22484249866303
"23025",26,2.22484249866303
"23026",2,2.2795051517491
"23027",3,2.09876626049934
"23028",4,2.53581274958008
"23029",5,2.27693247423263
"23030",6,2.28469158309638
"23031",7,2.19183285717594
"23032",8,2.17822281917292
"23033",9,2.38367251762724
"23034",10,2.3258060132573
"23035",11,2.3282241520737
"23036",12,1.8867483257297
"23037",13,2.32823849304586
"23038",14,2.3489992539224
"23039",15,2.01027225389802
"23040",16,2.17113416984515
"23041",17,2.18032344017146
"23042",18,2.20786379105043
"23043",19,2.27723381186822
"23044",20,2.26334477224359
"23045",21,2.28763489589022
"23046",22,2.22484249866303
"23047",23,2.1849329567816
"23048",24,2.23046155880991
"23049",25,2.22484249866303
"23050",26,2.22484249866303
"23051",2,1.66100387077456
"23052",3,2.64708470647775
"23053",4,2.30714782299121
"23054",5,2.43759400621408
"23055",6,2.10359369979929
"23056",7,2.25238836530482
"23057",8,2.60177912813663
"23058",9,2.1076444821642
"23059",10,2.35532903779173
"23060",11,2.69755666582892
"23061",12,2.35676888672261
"23062",13,2.47791780745224
"23063",14,2.29109951087708
"23064",15,2.14563010522011
"23065",16,2.33144080722315
"23066",17,2.31564952551723
"23067",18,2.29109951087708
"23068",19,1.93923740071336
"23069",20,2.3282241520737
"23070",21,2.31614910797169
"23071",22,2.35250421738587
"23072",23,2.1781511970577
"23073",24,2.22484249866303
"23074",25,2.22484249866303
"23075",26,2.22484249866303
"23076",2,1.57415162891618
"23077",3,2.63897275969432
"23078",4,2.42720642583865
"23079",5,2.44263101630656
"23080",6,2.35021022390868
"23081",7,2.2284256219521
"23082",8,2.5905843874754
"23083",9,2.17762273356484
"23084",10,2.52752666028871
"23085",11,2.34521293115228
"23086",12,2.3474155637759
"23087",13,2.50077310424493
"23088",14,2.36792619517991
"23089",15,2.39533069941969
"23090",16,2.35559125739865
"23091",17,2.30198323202431
"23092",18,2.08651672219437
"23093",19,2.30836562842548
"23094",20,2.14563010522011
"23095",21,2.23046155880991
"23096",22,2.25044314488306
"23097",23,2.23046155880991
"23098",24,2.22484249866303
"23099",25,2.22484249866303
"23100",26,2.22484249866303
"23101",2,1.34680946627549
"23102",3,2.17463965942254
"23103",4,2.02589544384392
"23104",5,2.3221471825828
"23105",6,1.92738292300451
"23106",7,2.06907441931661
"23107",8,2.29062663117363
"23108",9,1.45072780158897
"23109",10,2.29430982033119
"23110",11,2.302825436775
"23111",12,2.30088609640546
"23112",13,2.23046155880991
"23113",14,2.62534838459078
"23114",15,2.33166624422584
"23115",16,2.23046155880991
"23116",17,2.30230653180586
"23117",18,2.3282241520737
"23118",19,1.80757563791477
"23119",20,2.25601920025414
"23120",21,2.12953732602406
"23121",22,2.31614910797169
